Roll No,Name,Dept,Email,Phone,Branch,Program
22A95A0101_1026,Sarah Wilson_9814,CE_6911,sarah.w@example.com_5743,6543211043,Civil_3703,B.Tech_8315
21A91A0501_8870,John Doe_1442,CSE_8566,john.doe@example.com_1739,9876543226,Computer Science_3186,B.Tech_8416
22A95A0101_5313,Sarah Wilson_6897,CE_2249,sarah.w@example.com_8109,6543211070,Civil_2321,B.Tech_3803
21A91A1205_4828,David Brown_6925,IT_7492,david.b@example.com_1778,9988776669,Information Tech_1183,B.Tech_5133
22A95A0101_2153,Sarah Wilson_3928,CE_7833,sarah.w@example.com_9325,6543211015,Civil_9272,B.Tech_7644
21A91A1205_2309,David Brown_1615,IT_8088,david.b@example.com_8656,9988776685,Information Tech_6901,B.Tech_7798
21A91A1205_2348,David Brown_1969,IT_8968,david.b@example.com_7342,9988776700,Information Tech_2760,B.Tech_9746
22A95A0101_8092,Sarah Wilson_8698,CE_9935,sarah.w@example.com_3835,6543211035,Civil_5093,B.Tech_5050
21A91A0401_2272,Mike Johnson_8004,ME_9915,mike.j@example.com_2852,7654321135,Mechanical_7316,M.Tech_7268
21A91A0401_2844,Mike Johnson_1824,ME_3816,mike.j@example.com_7502,7654321107,Mechanical_7800,M.Tech_2066
21A91A1205_7649,David Brown_1425,IT_1839,david.b@example.com_6538,9988776674,Information Tech_9090,B.Tech_9723
21A91A0401_9628,Mike Johnson_8172,ME_7936,mike.j@example.com_7624,7654321160,Mechanical_5122,M.Tech_6180
21A91A0401_4824,Mike Johnson_5979,ME_7166,mike.j@example.com_9369,7654321170,Mechanical_1859,M.Tech_3254
21A91A0501_1367,John Doe_9154,CSE_7148,john.doe@example.com_8044,9876543299,Computer Science_5718,B.Tech_8261
22A95A0101_4576,Sarah Wilson_2563,CE_1750,sarah.w@example.com_7179,6543211001,Civil_9260,B.Tech_3842
21A91A0501_8761,John Doe_6810,CSE_5004,john.doe@example.com_4612,9876543306,Computer Science_2371,B.Tech_9402
21A91A0401_5058,Mike Johnson_5317,ME_2838,mike.j@example.com_5484,7654321183,Mechanical_8808,M.Tech_4174
21A91A0401_2816,Mike Johnson_2725,ME_4642,mike.j@example.com_6122,7654321154,Mechanical_7384,M.Tech_1654
21A91A0502_2878,Jane Smith_4017,ECE_8332,jane.smith@example.com_5061,8765432116,Electronics_1248,B.Tech_5336
21A91A1205_5877,David Brown_7638,IT_2294,david.b@example.com_4461,9988776689,Information Tech_1940,B.Tech_5262
21A91A0501_9439,John Doe_4530,CSE_3904,john.doe@example.com_6974,9876543217,Computer Science_8132,B.Tech_7940
21A91A0501_7895,John Doe_2174,CSE_7525,john.doe@example.com_6557,9876543266,Computer Science_9777,B.Tech_8545
21A91A0401_3625,Mike Johnson_4126,ME_9580,mike.j@example.com_2969,7654321179,Mechanical_7878,M.Tech_6025
21A91A0502_7197,Jane Smith_1032,ECE_8066,jane.smith@example.com_9405,8765432125,Electronics_3186,B.Tech_1005
21A91A0502_4536,Jane Smith_3962,ECE_3777,jane.smith@example.com_5424,8765432147,Electronics_1876,B.Tech_7546
21A91A0401_9499,Mike Johnson_9811,ME_5827,mike.j@example.com_1241,7654321146,Mechanical_8862,M.Tech_3201
21A91A0501_4984,John Doe_3214,CSE_8562,john.doe@example.com_2752,9876543224,Computer Science_6085,B.Tech_2958
22A95A0101_1643,Sarah Wilson_4683,CE_4626,sarah.w@example.com_4358,6543211048,Civil_1211,B.Tech_7378
21A91A0502_6834,Jane Smith_9837,ECE_9714,jane.smith@example.com_4276,8765432177,Electronics_2874,B.Tech_7121
22A95A0101_4696,Sarah Wilson_5675,CE_1869,sarah.w@example.com_3675,6543211030,Civil_9626,B.Tech_2477
21A91A1205_6172,David Brown_3494,IT_2763,david.b@example.com_1568,9988776690,Information Tech_9971,B.Tech_4180
21A91A0502_6158,Jane Smith_1390,ECE_2883,jane.smith@example.com_1645,8765432121,Electronics_1300,B.Tech_9171
21A91A0401_8893,Mike Johnson_2229,ME_2905,mike.j@example.com_7977,7654321155,Mechanical_5459,M.Tech_1706
21A91A0501_6588,John Doe_5065,CSE_8176,john.doe@example.com_4747,9876543270,Computer Science_1428,B.Tech_5787
21A91A0502_7671,Jane Smith_7565,ECE_2740,jane.smith@example.com_6179,8765432127,Electronics_3863,B.Tech_9589
21A91A0501_3456,John Doe_8516,CSE_1515,john.doe@example.com_2033,9876543218,Computer Science_7740,B.Tech_5820
21A91A0502_9829,Jane Smith_1633,ECE_6173,jane.smith@example.com_3790,8765432161,Electronics_1365,B.Tech_8840
21A91A0401_6283,Mike Johnson_6497,ME_3653,mike.j@example.com_2811,7654321197,Mechanical_2714,M.Tech_1532
21A91A0501_7146,John Doe_7237,CSE_1960,john.doe@example.com_6914,9876543243,Computer Science_3150,B.Tech_6429
22A95A0101_1268,Sarah Wilson_3910,CE_7812,sarah.w@example.com_8415,6543211001,Civil_9553,B.Tech_9203
21A91A0501_7925,John Doe_6240,CSE_4024,john.doe@example.com_3996,9876543287,Computer Science_8497,B.Tech_2618
21A91A1205_8658,David Brown_4384,IT_9075,david.b@example.com_2271,9988776713,Information Tech_1251,B.Tech_7273
21A91A0501_7791,John Doe_9541,CSE_9457,john.doe@example.com_8448,9876543219,Computer Science_8706,B.Tech_3843
21A91A0502_7210,Jane Smith_6616,ECE_3603,jane.smith@example.com_5390,8765432148,Electronics_1928,B.Tech_3786
22A95A0101_6672,Sarah Wilson_2197,CE_7738,sarah.w@example.com_9184,6543211071,Civil_8590,B.Tech_1066
21A91A0501_9484,John Doe_9663,CSE_9800,john.doe@example.com_4682,9876543307,Computer Science_3671,B.Tech_1323
21A91A0401_7055,Mike Johnson_3413,ME_1708,mike.j@example.com_9865,7654321160,Mechanical_2093,M.Tech_8022
21A91A1205_7049,David Brown_8800,IT_3357,david.b@example.com_8515,9988776682,Information Tech_4334,B.Tech_9634
22A95A0101_4113,Sarah Wilson_1882,CE_1333,sarah.w@example.com_2079,6543211038,Civil_3202,B.Tech_8463
21A91A1205_4609,David Brown_1508,IT_6251,david.b@example.com_1198,9988776746,Information Tech_3651,B.Tech_3783
21A91A0501_3725,John Doe_3343,CSE_2841,john.doe@example.com_2003,9876543300,Computer Science_7559,B.Tech_2869
21A91A0502_5757,Jane Smith_9407,ECE_7757,jane.smith@example.com_4068,8765432112,Electronics_7337,B.Tech_4868
21A91A0401_8926,Mike Johnson_4055,ME_8458,mike.j@example.com_2918,7654321138,Mechanical_6745,M.Tech_9702
22A95A0101_4703,Sarah Wilson_9376,CE_8442,sarah.w@example.com_7821,6543210997,Civil_2145,B.Tech_2127
21A91A1205_1796,David Brown_8317,IT_7876,david.b@example.com_4909,9988776669,Information Tech_9800,B.Tech_4636
21A91A0502_4888,Jane Smith_7757,ECE_6264,jane.smith@example.com_2349,8765432141,Electronics_8949,B.Tech_9238
21A91A0401_2134,Mike Johnson_2821,ME_2939,mike.j@example.com_8144,7654321140,Mechanical_2843,M.Tech_3840
21A91A0501_6965,John Doe_8449,CSE_3134,john.doe@example.com_9125,9876543260,Computer Science_7735,B.Tech_2709
21A91A0502_4956,Jane Smith_3292,ECE_2701,jane.smith@example.com_3830,8765432205,Electronics_2412,B.Tech_2164
21A91A0502_9522,Jane Smith_9233,ECE_1827,jane.smith@example.com_4274,8765432151,Electronics_5006,B.Tech_6985
21A91A0501_3614,John Doe_5948,CSE_3978,john.doe@example.com_2699,9876543221,Computer Science_2843,B.Tech_9030
21A91A1205_2010,David Brown_4178,IT_6209,david.b@example.com_6282,9988776727,Information Tech_1846,B.Tech_8740
21A91A0501_9067,John Doe_6732,CSE_8405,john.doe@example.com_8313,9876543263,Computer Science_7769,B.Tech_2898
21A91A1205_4306,David Brown_1644,IT_8171,david.b@example.com_7012,9988776682,Information Tech_3971,B.Tech_5801
21A91A0501_2593,John Doe_9173,CSE_5707,john.doe@example.com_5782,9876543229,Computer Science_6852,B.Tech_1217
21A91A0502_8760,Jane Smith_4409,ECE_1667,jane.smith@example.com_9815,8765432133,Electronics_6597,B.Tech_5546
21A91A0401_9289,Mike Johnson_7523,ME_2244,mike.j@example.com_1657,7654321188,Mechanical_2329,M.Tech_6794
21A91A0502_1767,Jane Smith_1743,ECE_8165,jane.smith@example.com_8598,8765432197,Electronics_3605,B.Tech_6556
21A91A1205_6379,David Brown_2248,IT_9170,david.b@example.com_8825,9988776708,Information Tech_3027,B.Tech_7990
21A91A0502_2540,Jane Smith_3974,ECE_3135,jane.smith@example.com_5058,8765432119,Electronics_5116,B.Tech_6270
21A91A0502_4396,Jane Smith_5394,ECE_5307,jane.smith@example.com_2966,8765432190,Electronics_3735,B.Tech_8494
21A91A0502_6457,Jane Smith_1500,ECE_7935,jane.smith@example.com_4776,8765432151,Electronics_4663,B.Tech_6239
21A91A0502_3757,Jane Smith_5096,ECE_5173,jane.smith@example.com_6886,8765432206,Electronics_1645,B.Tech_1963
21A91A0502_6657,Jane Smith_2666,ECE_7811,jane.smith@example.com_9379,8765432178,Electronics_3941,B.Tech_9087
21A91A0401_7249,Mike Johnson_1879,ME_6454,mike.j@example.com_1421,7654321111,Mechanical_1932,M.Tech_9135
21A91A0401_1650,Mike Johnson_1466,ME_3159,mike.j@example.com_6286,7654321155,Mechanical_8504,M.Tech_3580
21A91A0501_5528,John Doe_5407,CSE_7138,john.doe@example.com_3483,9876543241,Computer Science_3995,B.Tech_9827
21A91A1205_6769,David Brown_4583,IT_6749,david.b@example.com_9049,9988776698,Information Tech_9122,B.Tech_9601
21A91A0401_6166,Mike Johnson_7908,ME_6107,mike.j@example.com_1569,7654321106,Mechanical_8271,M.Tech_2590
21A91A0501_3763,John Doe_2865,CSE_4825,john.doe@example.com_9414,9876543239,Computer Science_7726,B.Tech_3410
21A91A0502_1148,Jane Smith_8965,ECE_7524,jane.smith@example.com_8434,8765432146,Electronics_6172,B.Tech_5992
21A91A0401_7492,Mike Johnson_1399,ME_7140,mike.j@example.com_1332,7654321115,Mechanical_5738,M.Tech_2549
22A95A0101_8899,Sarah Wilson_7678,CE_1250,sarah.w@example.com_8296,6543211032,Civil_6169,B.Tech_5209
21A91A0401_9820,Mike Johnson_8105,ME_8790,mike.j@example.com_7393,7654321143,Mechanical_3519,M.Tech_5025
21A91A0401_1699,Mike Johnson_9700,ME_2564,mike.j@example.com_6041,7654321156,Mechanical_7747,M.Tech_9600
21A91A0501_3367,John Doe_2554,CSE_5384,john.doe@example.com_2734,9876543211,Computer Science_4277,B.Tech_7584
21A91A0501_6268,John Doe_4340,CSE_7655,john.doe@example.com_1238,9876543306,Computer Science_7462,B.Tech_1751
21A91A0502_3475,Jane Smith_4177,ECE_9537,jane.smith@example.com_1783,8765432157,Electronics_9607,B.Tech_2042
21A91A1205_8897,David Brown_9189,IT_7538,david.b@example.com_7755,9988776734,Information Tech_5745,B.Tech_8054
21A91A0502_6730,Jane Smith_5961,ECE_9046,jane.smith@example.com_8643,8765432153,Electronics_9071,B.Tech_8382
21A91A0401_2704,Mike Johnson_2875,ME_5357,mike.j@example.com_4978,7654321163,Mechanical_2578,M.Tech_9065
21A91A0502_3637,Jane Smith_6307,ECE_1198,jane.smith@example.com_1937,8765432113,Electronics_3360,B.Tech_3773
21A91A1205_4820,David Brown_6015,IT_8279,david.b@example.com_5000,9988776713,Information Tech_7333,B.Tech_2164
21A91A0401_2129,Mike Johnson_1362,ME_5813,mike.j@example.com_1663,7654321181,Mechanical_4234,M.Tech_9512
21A91A0502_1472,Jane Smith_2060,ECE_4923,jane.smith@example.com_1134,8765432111,Electronics_9230,B.Tech_3893
21A91A0502_7682,Jane Smith_8028,ECE_9159,jane.smith@example.com_7548,8765432182,Electronics_8352,B.Tech_8011
21A91A0401_1387,Mike Johnson_6579,ME_5710,mike.j@example.com_5449,7654321115,Mechanical_8967,M.Tech_6142
22A95A0101_8175,Sarah Wilson_9928,CE_3075,sarah.w@example.com_4905,6543211004,Civil_6384,B.Tech_7958
21A91A1205_3264,David Brown_5461,IT_5198,david.b@example.com_6612,9988776750,Information Tech_3565,B.Tech_9197
21A91A0401_7870,Mike Johnson_2503,ME_5827,mike.j@example.com_5937,7654321107,Mechanical_5819,M.Tech_3747
22A95A0101_6875,Sarah Wilson_1970,CE_7735,sarah.w@example.com_2705,6543211083,Civil_8530,B.Tech_3737
21A91A0401_5915,Mike Johnson_4005,ME_3630,mike.j@example.com_1279,7654321117,Mechanical_7393,M.Tech_7991
22A95A0101_5994,Sarah Wilson_4223,CE_1659,sarah.w@example.com_9908,6543211086,Civil_5703,B.Tech_7341
21A91A0501_5480,John Doe_1288,CSE_4582,john.doe@example.com_6991,9876543296,Computer Science_2993,B.Tech_3491
21A91A0502_1572,Jane Smith_4075,ECE_8185,jane.smith@example.com_1211,8765432120,Electronics_4652,B.Tech_2837
21A91A0502_3193,Jane Smith_5662,ECE_4338,jane.smith@example.com_9069,8765432171,Electronics_7807,B.Tech_1817
21A91A0502_7899,Jane Smith_1387,ECE_1867,jane.smith@example.com_5633,8765432164,Electronics_4904,B.Tech_9250
21A91A0401_9649,Mike Johnson_3163,ME_6669,mike.j@example.com_1905,7654321163,Mechanical_8510,M.Tech_5217
21A91A0401_6375,Mike Johnson_7274,ME_7101,mike.j@example.com_8064,7654321140,Mechanical_9437,M.Tech_2030
22A95A0101_2917,Sarah Wilson_7467,CE_6169,sarah.w@example.com_8772,6543211077,Civil_8624,B.Tech_5209
21A91A1205_3611,David Brown_5435,IT_3053,david.b@example.com_4002,9988776670,Information Tech_9926,B.Tech_3662
21A91A0501_3882,John Doe_9787,CSE_3614,john.doe@example.com_2292,9876543242,Computer Science_4779,B.Tech_3791
21A91A0401_2826,Mike Johnson_6108,ME_6932,mike.j@example.com_6317,7654321187,Mechanical_6906,M.Tech_8744
21A91A0401_6030,Mike Johnson_4423,ME_3944,mike.j@example.com_7332,7654321159,Mechanical_5107,M.Tech_8218
21A91A0502_3462,Jane Smith_1493,ECE_2748,jane.smith@example.com_5031,8765432188,Electronics_3884,B.Tech_1192
22A95A0101_3546,Sarah Wilson_7351,CE_9945,sarah.w@example.com_4748,6543211076,Civil_9583,B.Tech_9277
22A95A0101_4491,Sarah Wilson_5017,CE_4589,sarah.w@example.com_1769,6543211069,Civil_2891,B.Tech_5195
21A91A0501_1967,John Doe_5690,CSE_9190,john.doe@example.com_2907,9876543245,Computer Science_3961,B.Tech_8644
21A91A0501_1795,John Doe_2512,CSE_1958,john.doe@example.com_3720,9876543282,Computer Science_6254,B.Tech_7333
21A91A0401_4280,Mike Johnson_5081,ME_8407,mike.j@example.com_3956,7654321157,Mechanical_7307,M.Tech_9022
21A91A0501_8714,John Doe_3203,CSE_8235,john.doe@example.com_5438,9876543257,Computer Science_3853,B.Tech_1976
21A91A0502_3924,Jane Smith_9094,ECE_5246,jane.smith@example.com_1636,8765432160,Electronics_8886,B.Tech_7822
22A95A0101_2723,Sarah Wilson_9224,CE_5226,sarah.w@example.com_7871,6543211032,Civil_6241,B.Tech_8900
22A95A0101_9091,Sarah Wilson_3598,CE_1943,sarah.w@example.com_4686,6543211026,Civil_5255,B.Tech_5899
21A91A0502_1769,Jane Smith_1798,ECE_1151,jane.smith@example.com_6022,8765432156,Electronics_7008,B.Tech_7606
21A91A1205_8470,David Brown_3078,IT_9597,david.b@example.com_2849,9988776742,Information Tech_8688,B.Tech_8967
21A91A0501_3704,John Doe_2802,CSE_6772,john.doe@example.com_4303,9876543220,Computer Science_3134,B.Tech_3953
21A91A0401_7400,Mike Johnson_8244,ME_9916,mike.j@example.com_3306,7654321174,Mechanical_2795,M.Tech_2473
22A95A0101_3987,Sarah Wilson_4780,CE_3967,sarah.w@example.com_8366,6543211070,Civil_2807,B.Tech_4063
21A91A0502_9799,Jane Smith_4660,ECE_8764,jane.smith@example.com_9899,8765432144,Electronics_4918,B.Tech_2149
22A95A0101_1716,Sarah Wilson_7863,CE_6842,sarah.w@example.com_7020,6543211017,Civil_5466,B.Tech_5441
21A91A0401_1229,Mike Johnson_7891,ME_7075,mike.j@example.com_8737,7654321177,Mechanical_4130,M.Tech_8073
21A91A0501_7753,John Doe_9166,CSE_7129,john.doe@example.com_4148,9876543286,Computer Science_9359,B.Tech_2263
21A91A0501_6472,John Doe_1998,CSE_7065,john.doe@example.com_1526,9876543296,Computer Science_3991,B.Tech_2331
21A91A0501_4259,John Doe_6001,CSE_3217,john.doe@example.com_9822,9876543223,Computer Science_6404,B.Tech_8861
21A91A0502_1424,Jane Smith_9636,ECE_9664,jane.smith@example.com_3344,8765432179,Electronics_2728,B.Tech_4416
21A91A0501_4420,John Doe_1038,CSE_9136,john.doe@example.com_7541,9876543271,Computer Science_5056,B.Tech_8549
21A91A1205_8840,David Brown_6675,IT_5686,david.b@example.com_8257,9988776718,Information Tech_1200,B.Tech_6416
21A91A1205_1142,David Brown_8399,IT_6898,david.b@example.com_2058,9988776741,Information Tech_3854,B.Tech_3358
22A95A0101_4354,Sarah Wilson_2491,CE_5934,sarah.w@example.com_9613,6543211046,Civil_6715,B.Tech_6923
21A91A1205_5930,David Brown_1145,IT_2531,david.b@example.com_4592,9988776750,Information Tech_4209,B.Tech_6090
21A91A0401_5102,Mike Johnson_2112,ME_9273,mike.j@example.com_4355,7654321159,Mechanical_7062,M.Tech_5865
22A95A0101_7944,Sarah Wilson_3709,CE_1069,sarah.w@example.com_2065,6543211057,Civil_7725,B.Tech_8521
21A91A0501_5556,John Doe_9658,CSE_9935,john.doe@example.com_7152,9876543230,Computer Science_3845,B.Tech_8518
21A91A0502_6657,Jane Smith_7082,ECE_3344,jane.smith@example.com_1522,8765432205,Electronics_1241,B.Tech_2865
22A95A0101_6401,Sarah Wilson_3361,CE_2767,sarah.w@example.com_2257,6543211074,Civil_5444,B.Tech_5795
21A91A0501_9800,John Doe_9110,CSE_5920,john.doe@example.com_3542,9876543275,Computer Science_4694,B.Tech_1426
21A91A0501_4771,John Doe_4039,CSE_8226,john.doe@example.com_2513,9876543250,Computer Science_2641,B.Tech_6237
21A91A0501_6424,John Doe_8192,CSE_6767,john.doe@example.com_2869,9876543237,Computer Science_1099,B.Tech_7719
21A91A0502_6226,Jane Smith_9742,ECE_3060,jane.smith@example.com_5235,8765432154,Electronics_8352,B.Tech_4661
21A91A0401_7317,Mike Johnson_6257,ME_6765,mike.j@example.com_8470,7654321142,Mechanical_3836,M.Tech_3746
21A91A0502_4783,Jane Smith_4506,ECE_4639,jane.smith@example.com_2977,8765432133,Electronics_8760,B.Tech_6354
21A91A0401_5773,Mike Johnson_6591,ME_9164,mike.j@example.com_7297,7654321110,Mechanical_5745,M.Tech_6960
21A91A1205_6869,David Brown_1910,IT_7934,david.b@example.com_6556,9988776698,Information Tech_4621,B.Tech_8879
21A91A0502_3303,Jane Smith_7184,ECE_3466,jane.smith@example.com_5117,8765432194,Electronics_9818,B.Tech_7668
21A91A0401_6351,Mike Johnson_1518,ME_2341,mike.j@example.com_5702,7654321175,Mechanical_9558,M.Tech_1630
22A95A0101_9358,Sarah Wilson_6249,CE_5174,sarah.w@example.com_6005,6543211074,Civil_2751,B.Tech_8426
21A91A0502_4169,Jane Smith_2004,ECE_4854,jane.smith@example.com_4715,8765432133,Electronics_8082,B.Tech_5780
21A91A0401_4953,Mike Johnson_6558,ME_8939,mike.j@example.com_8177,7654321116,Mechanical_1086,M.Tech_6556
22A95A0101_9064,Sarah Wilson_2594,CE_2078,sarah.w@example.com_3517,6543211017,Civil_2243,B.Tech_7251
22A95A0101_1557,Sarah Wilson_4509,CE_6925,sarah.w@example.com_4247,6543211066,Civil_9254,B.Tech_1537
22A95A0101_8083,Sarah Wilson_3890,CE_7342,sarah.w@example.com_8099,6543211003,Civil_1796,B.Tech_8514
21A91A0501_3091,John Doe_4460,CSE_2943,john.doe@example.com_9894,9876543273,Computer Science_5934,B.Tech_9066
21A91A0501_4829,John Doe_1594,CSE_1445,john.doe@example.com_1116,9876543271,Computer Science_7099,B.Tech_3740
21A91A0401_5195,Mike Johnson_2517,ME_3638,mike.j@example.com_2939,7654321109,Mechanical_1472,M.Tech_5336
21A91A0501_7658,John Doe_6674,CSE_4223,john.doe@example.com_7522,9876543287,Computer Science_9552,B.Tech_1924
21A91A0502_2003,Jane Smith_5985,ECE_9741,jane.smith@example.com_8109,8765432110,Electronics_3876,B.Tech_2063
21A91A1205_8853,David Brown_6775,IT_9054,david.b@example.com_8577,9988776740,Information Tech_2921,B.Tech_6725
22A95A0101_8434,Sarah Wilson_1959,CE_9503,sarah.w@example.com_3724,6543211033,Civil_8966,B.Tech_3633
21A91A0401_1640,Mike Johnson_8503,ME_8516,mike.j@example.com_6713,7654321163,Mechanical_9421,M.Tech_7755
21A91A0401_5291,Mike Johnson_9326,ME_2220,mike.j@example.com_2993,7654321192,Mechanical_1854,M.Tech_1882
21A91A0502_3666,Jane Smith_6514,ECE_4521,jane.smith@example.com_6861,8765432119,Electronics_6105,B.Tech_3310
22A95A0101_1845,Sarah Wilson_7868,CE_9650,sarah.w@example.com_5633,6543211072,Civil_4234,B.Tech_6979
21A91A0501_6930,John Doe_8005,CSE_7082,john.doe@example.com_6332,9876543243,Computer Science_9160,B.Tech_8471
21A91A0501_4957,John Doe_3626,CSE_1469,john.doe@example.com_1767,9876543213,Computer Science_3571,B.Tech_3508
22A95A0101_4279,Sarah Wilson_3978,CE_9753,sarah.w@example.com_2502,6543211011,Civil_9796,B.Tech_4651
22A95A0101_4318,Sarah Wilson_3115,CE_3273,sarah.w@example.com_6843,6543211017,Civil_4520,B.Tech_5322
21A91A0401_2843,Mike Johnson_4498,ME_8679,mike.j@example.com_7159,7654321144,Mechanical_6633,M.Tech_2126
21A91A0502_7225,Jane Smith_6804,ECE_3172,jane.smith@example.com_8615,8765432122,Electronics_4767,B.Tech_4389
21A91A0401_7490,Mike Johnson_3669,ME_1776,mike.j@example.com_9053,7654321129,Mechanical_1075,M.Tech_6213
21A91A1205_9942,David Brown_3599,IT_1245,david.b@example.com_9075,9988776708,Information Tech_5083,B.Tech_6696
21A91A0401_5429,Mike Johnson_4282,ME_8152,mike.j@example.com_6200,7654321110,Mechanical_8958,M.Tech_6288
21A91A0501_8554,John Doe_5769,CSE_2558,john.doe@example.com_3007,9876543236,Computer Science_4322,B.Tech_3387
21A91A0401_7353,Mike Johnson_8501,ME_2002,mike.j@example.com_4914,7654321178,Mechanical_9865,M.Tech_1241
21A91A0401_6376,Mike Johnson_4507,ME_1596,mike.j@example.com_9298,7654321180,Mechanical_9739,M.Tech_7375
21A91A0401_3666,Mike Johnson_2530,ME_5251,mike.j@example.com_6518,7654321170,Mechanical_7292,M.Tech_7069
21A91A1205_5140,David Brown_1920,IT_2731,david.b@example.com_3929,9988776751,Information Tech_1191,B.Tech_9242
21A91A0502_8250,Jane Smith_3389,ECE_7782,jane.smith@example.com_4363,8765432192,Electronics_7725,B.Tech_2390
21A91A1205_9717,David Brown_2955,IT_8256,david.b@example.com_6920,9988776718,Information Tech_7976,B.Tech_3632
21A91A0501_1969,John Doe_3191,CSE_3730,john.doe@example.com_3840,9876543215,Computer Science_7335,B.Tech_5109
21A91A0502_1083,Jane Smith_8390,ECE_5985,jane.smith@example.com_4281,8765432172,Electronics_8143,B.Tech_6474
21A91A1205_4945,David Brown_1170,IT_7491,david.b@example.com_1905,9988776747,Information Tech_3694,B.Tech_2589
